date,market_state_index,market_state_stock,adx14,s1_entry,s1_reason,s1_stop,s1_pos,s2_entry,s2_reason,s2_stop,s2_pos,s3_long_entry,s3_reason,s3_stop,s3_pos,s4_pyramid,s4_reason,ema20,ema50,ema200,macd_dif,macd_dea,macd_hist,rsi14,atr14,obv,boll_mid,boll_up,boll_low,boll_bw,plus_di14,minus_di14,psar,close,open,symbol,strategy,confidence,entry_price_ref,stop_ref,pos_ref,key_notes
2025-09-04,neutral,range,18.333156701716828,0,,13.668714285714286,0.07394437238795218,0,,15.318285714285715,0.13309987029831394,1,mean_revert_long: rsi_low & near_lower_band,13.999142857142857,0.11091655858192828,0,,15.693705945045211,15.567932792002326,,-0.17522354294756504,0.033958664990149025,-0.20918220793771405,34.61538461538463,0.5507142857142855,157702616.0,15.869,17.022500849816037,14.715499150183964,0.14537788768240423,22.04928664072633,28.66407263294425,16.999382870016,14.66,14.82,300288,S3,9,,13.999142857142857,0.11091655858192828,mean_revert_long: rsi_low & near_lower_band
2025-09-04,neutral,range,10.713541857549854,0,,6.813714285714285,0.031080489938757668,0,,8.759785714285712,0.0559448818897638,1,mean_revert_long: rsi_low & near_lower_band,7.249142857142857,0.0466207349081365,0,,9.062069046361737,8.714604475259005,,-0.15082260059376829,0.05288878212986808,-0.20371138272363637,24.43181818181816,0.7257142857142854,88861432.0,9.485499999999998,11.275771664183672,7.695228335816323,0.3774754444538875,20.767716535433074,26.771653543307085,11.122520867461214,8.12,8.55,300313,S3,5,,7.249142857142857,0.0466207349081365,mean_revert_long: rsi_low & near_lower_band
2025-09-04,neutral,range,16.197944600083808,0,,5.215714285714285,0.08301282051282051,0,,5.777285714285713,0.14942307692307694,1,mean_revert_long: rsi_low & near_lower_band,5.327142857142857,0.12451923076923077,0,,5.868786290435105,5.75612029772038,,-0.08449014727352999,-0.011499251302596953,-0.07299089597093304,23.893805309734546,0.1857142857142857,123531394.0,5.962999999999999,6.418104383630822,5.507895616369177,0.1526427582192932,25.769230769230774,27.30769230769231,6.254575999999999,5.55,5.59,300326,S3,8,,5.327142857142857,0.12451923076923077,mean_revert_long: rsi_low & near_lower_band
2025-09-04,neutral,range,15.204041297862672,0,,4.7377142857142855,0.058559431524547824,0,,5.448285714285715,0.10540697674418609,1,mean_revert_long: rsi_low & near_lower_band,4.885142857142857,0.08783914728682174,0,,5.546739835633073,5.3160844644978384,,-0.03993162566206632,0.07218382260532037,-0.11211544826738669,23.41772151898735,0.2457142857142856,-20151189.0,5.694000000000001,6.219533313081001,5.168466686919,0.1845919610400423,12.500000000000021,27.61627906976751,5.786382810301611,5.18,5.11,300344,S3,7,,4.885142857142857,0.08783914728682174,mean_revert_long: rsi_low & near_lower_band
2025-09-04,neutral,range,17.651703547367095,0,,13.856428571428571,0.05047351148616971,0,,16.262071428571428,0.09085232067510547,1,mean_revert_long: rsi_low & near_lower_band,14.364285714285716,0.07571026722925456,0,,16.94960425570919,16.92437514014552,,-0.34240739671615117,-0.0987867061921503,-0.24362069052400087,34.227129337539466,0.8464285714285715,1652527253.0,17.1085,18.712971055650698,15.5040289443493,0.18756419974289967,22.616033755274227,38.73417721518987,18.25630540288,15.38,15.39,300348,S3,8,,14.364285714285716,0.07571026722925456,mean_revert_long: rsi_low & near_lower_band
2025-09-04,neutral,range,15.757700368145882,0,,7.631142857142858,0.08148625429553268,0,,8.383857142857142,0.14667525773195883,1,mean_revert_long: rsi_low & near_lower_band,7.797428571428572,0.12222938144329902,0,,8.539630402759126,8.396422228367431,,-0.04418432690845009,0.049270324875148125,-0.09345465178359821,30.281690140845143,0.2771428571428571,102193012.0,8.661,9.132409979127576,8.189590020872423,0.10885809470674905,18.814432989690786,27.835051546391806,8.846333371550067,8.13,8.21,300358,S3,7,,7.797428571428572,0.12222938144329902,mean_revert_long: rsi_low & near_lower_band
2025-09-04,neutral,range,19.504083323229445,0,,6.711857142857143,0.06976840363937141,0,,7.643142857142857,0.12558312655086853,1,mean_revert_long: rsi_low & near_lower_band,6.884571428571429,0.10465260545905712,0,,7.823032317760325,7.935027884039755,,-0.1344811182329222,-0.030639635880652476,-0.10384148235226971,26.21951219512195,0.28785714285714276,-13001787.0,7.931,8.542534738867793,7.319465261132207,0.1542137785570025,12.655086848635236,27.047146401985117,8.329574544896001,7.23,7.29,300449,S3,9,,6.884571428571429,0.10465260545905712,mean_revert_long: rsi_low & near_lower_band
2025-09-04,neutral,range,19.26889354540545,0,,13.143714285714285,0.06841742486903776,0,,14.988285714285716,0.12315136476426798,1,mean_revert_long: rsi_low & near_lower_band,13.489142857142857,0.10262613730355664,0,,15.406832878295544,15.334659386410369,,-0.1817738854834836,0.05648375855245959,-0.23825764403594318,30.72625698324022,0.5757142857142857,142345209.0,15.564000000000002,16.78197761624924,14.346022383750764,0.15651215834608553,20.84367245657568,29.03225806451615,16.654032,14.18,14.3,300525,S3,9,,13.489142857142857,0.10262613730355664,mean_revert_long: rsi_low & near_lower_band
2025-09-04,neutral,range,11.272215526528786,0,,14.292714285714284,0.05651323241684681,0,,16.37928571428571,0.10172381835032426,1,mean_revert_long: rsi_low & near_lower_band,14.755142857142856,0.08476984862527022,0,,16.89045767858319,16.653026014320766,,-0.3425528152255666,-0.0768273407841115,-0.26572547444145506,34.53815261044177,0.7707142857142866,-14463196.0,17.15,18.667754574154976,15.63224542584502,0.1769976179772569,17.701575532900815,22.242817423540277,17.9894322279424,15.68,15.78,300564,S3,5,,14.755142857142856,0.08476984862527022,mean_revert_long: rsi_low & near_lower_band
2025-09-04,neutral,range,18.219826352113678,0,,17.426285714285715,0.07183322375630065,0,,19.85421428571429,0.12929980276134118,1,mean_revert_long: rsi_low & near_lower_band,17.860857142857142,0.10774983563445098,0,,20.458222247114595,20.727996837509103,,-0.45094807621500266,-0.19563074950157106,-0.2553173267134316,29.06178489702522,0.7242857142857145,25785515.0,20.578500000000002,22.152181904592574,19.00481809540743,0.15294427724008766,12.130177514792864,31.360946745562117,21.590743622655996,18.73,18.78,300578,S3,9,,17.860857142857142,0.10774983563445098,mean_revert_long: rsi_low & near_lower_band
